time,province,city,confirm,heal,dead
2020/2/24,陕西,宝鸡,0,1,0
2020/2/25,陕西,宝鸡,0,0,0
2020/2/26,陕西,宝鸡,0,0,0
2020/2/27,陕西,宝鸡,0,0,0
2020/2/28,陕西,宝鸡,0,0,0
2020/2/29,陕西,宝鸡,0,0,0
2020/3/1,陕西,宝鸡,0,0,0
2020/3/2,陕西,宝鸡,0,0,0
2020/3/3,陕西,宝鸡,0,0,0
2020/3/4,陕西,宝鸡,0,1,0
2020/3/5,陕西,宝鸡,0,0,0
2020/3/6,陕西,宝鸡,0,0,0
2020/3/7,陕西,宝鸡,0,0,0
2020/3/8,陕西,宝鸡,0,0,0
2020/3/9,陕西,宝鸡,0,0,0
2020/3/10,陕西,宝鸡,0,0,0
2020/3/11,陕西,宝鸡,0,0,0
2020/3/12,陕西,宝鸡,0,0,0
2020/3/13,陕西,宝鸡,0,0,0
2020/3/14,陕西,宝鸡,0,0,0
2020/2/7,陕西,咸阳,16,1,0
2020/2/8,陕西,咸阳,0,1,0
2020/2/9,陕西,咸阳,1,0,0
2020/2/10,陕西,咸阳,0,2,0
2020/2/11,陕西,咸阳,0,0,0
2020/2/12,陕西,咸阳,0,0,0
2020/2/13,陕西,咸阳,0,0,0
2020/2/14,陕西,咸阳,0,1,0
2020/2/15,陕西,咸阳,0,0,0
2020/2/16,陕西,咸阳,0,1,0
2020/2/17,陕西,咸阳,0,0,0
2020/2/18,陕西,咸阳,0,1,0
2020/2/19,陕西,咸阳,0,1,0
2020/2/20,陕西,咸阳,0,2,0
2020/2/21,陕西,咸阳,0,4,0
2020/2/22,陕西,咸阳,0,0,0
2020/2/23,陕西,咸阳,0,0,0
2020/2/24,陕西,咸阳,0,1,0
2020/2/25,陕西,咸阳,0,1,0
2020/2/26,陕西,咸阳,0,0,0
2020/2/27,陕西,咸阳,0,0,0
2020/2/28,陕西,咸阳,0,1,0
2020/2/29,陕西,咸阳,0,1,0
2020/3/1,陕西,咸阳,0,0,0
2020/3/2,陕西,咸阳,0,0,0
2020/3/3,陕西,咸阳,0,0,0
2020/3/4,陕西,咸阳,0,0,0
2020/3/5,陕西,咸阳,0,0,0
2020/3/6,陕西,咸阳,0,0,0
2020/3/7,陕西,咸阳,0,0,0
2020/3/8,陕西,咸阳,0,0,0
2020/3/9,陕西,咸阳,0,0,0
2020/3/10,陕西,咸阳,0,0,0
2020/3/11,陕西,咸阳,0,0,0
2020/3/12,陕西,咸阳,0,0,0
2020/3/13,陕西,咸阳,0,0,0
2020/3/14,陕西,咸阳,0,0,0
2020/2/7,陕西,汉中,21,0,0
2020/2/8,陕西,汉中,0,0,0
2020/2/9,陕西,汉中,0,0,0
2020/2/10,陕西,汉中,0,0,0
2020/2/11,陕西,汉中,0,1,0
2020/2/12,陕西,汉中,0,0,0
2020/2/13,陕西,汉中,0,0,0
2020/2/14,陕西,汉中,0,0,0
2020/2/15,陕西,汉中,4,0,0
2020/2/16,陕西,汉中,0,0,0
2020/2/17,陕西,汉中,0,1,0
2020/2/18,陕西,汉中,1,3,0
2020/2/19,陕西,汉中,0,0,0
2020/2/20,陕西,汉中,0,5,0
2020/2/21,陕西,汉中,0,0,0
2020/2/22,陕西,汉中,0,0,0
2020/2/23,陕西,汉中,0,0,0
2020/2/24,陕西,汉中,0,3,0
2020/2/25,陕西,汉中,0,1,0
2020/2/26,陕西,汉中,0,3,0
2020/2/27,陕西,汉中,0,0,0
2020/2/28,陕西,汉中,0,1,0
2020/2/29,陕西,汉中,0,4,0
2020/3/1,陕西,汉中,0,0,0
2020/3/2,陕西,汉中,0,0,0
2020/3/3,陕西,汉中,0,0,0
2020/3/4,陕西,汉中,0,1,0
2020/3/5,陕西,汉中,0,0,0
2020/3/6,陕西,汉中,0,2,0
2020/3/7,陕西,汉中,0,0,0
2020/3/8,陕西,汉中,0,0,0
2020/3/9,陕西,汉中,0,0,0
2020/3/10,陕西,汉中,0,0,0
2020/3/11,陕西,汉中,0,0,0
2020/3/12,陕西,汉中,0,0,0
2020/3/13,陕西,汉中,0,0,0
2020/3/14,陕西,汉中,0,0,0
2020/2/7,陕西,安康,21,1,0
2020/2/8,陕西,安康,0,0,0
2020/2/9,陕西,安康,1,4,0
2020/2/10,陕西,安康,0,0,0
2020/2/11,陕西,安康,0,0,0
2020/2/12,陕西,安康,0,0,0
2020/2/13,陕西,安康,1,0,0
2020/2/14,陕西,安康,1,0,0
2020/2/15,陕西,安康,0,0,0
2020/2/16,陕西,安康,1,2,0
2020/2/17,陕西,安康,0,0,0
2020/2/18,陕西,安康,0,3,0
2020/2/19,陕西,安康,0,5,0
2020/2/20,陕西,安康,1,0,0
2020/2/21,陕西,安康,0,1,0
2020/2/22,陕西,安康,0,0,0
2020/2/23,陕西,安康,0,1,0
2020/2/24,陕西,安康,0,0,0
2020/2/25,陕西,安康,0,3,0
2020/2/26,陕西,安康,0,0,0
2020/2/27,陕西,安康,0,0,0
2020/2/28,陕西,安康,0,0,0
2020/2/29,陕西,安康,0,3,0
2020/3/1,陕西,安康,0,0,0
2020/3/2,陕西,安康,0,2,0
2020/3/3,陕西,安康,0,0,0
2020/3/4,陕西,安康,0,0,0
2020/3/5,陕西,安康,0,0,0
2020/3/6,陕西,安康,0,0,0
2020/3/7,陕西,安康,0,0,0
2020/3/8,陕西,安康,0,0,0
2020/3/9,陕西,安康,0,0,0
2020/3/10,陕西,安康,0,0,0
2020/3/11,陕西,安康,0,1,0
2020/3/12,陕西,安康,0,0,0
2020/3/13,陕西,安康,0,0,0
2020/3/14,陕西,安康,0,0,0
2020/2/7,陕西,西安,88,9,0
2020/2/8,陕西,西安,8,1,0
2020/2/9,陕西,西安,2,0,0
2020/2/10,陕西,西安,6,0,0
2020/2/11,陕西,西安,6,2,0
2020/2/12,陕西,西安,4,3,0
2020/2/13,陕西,西安,0,2,0
2020/2/14,陕西,西安,0,4,0
2020/2/15,陕西,西安,0,4,0
2020/2/16,陕西,西安,3,7,0
2020/2/17,陕西,西安,0,5,0
2020/2/18,陕西,西安,1,3,0
2020/2/19,陕西,西安,2,4,1
2020/2/20,陕西,西安,0,3,0
2020/2/21,陕西,西安,0,12,0
2020/2/22,陕西,西安,0,13,0
2020/2/23,陕西,西安,0,8,0
2020/2/24,陕西,西安,0,5,0
2020/2/25,陕西,西安,0,6,0
2020/2/26,陕西,西安,0,3,0
2020/2/27,陕西,西安,0,1,0
2020/2/28,陕西,西安,0,3,0
2020/2/29,陕西,西安,0,2,0
2020/3/1,陕西,西安,0,1,0
2020/3/2,陕西,西安,0,3,0
2020/3/3,陕西,西安,0,0,0
2020/3/4,陕西,西安,0,0,0
2020/3/5,陕西,西安,0,4,0
2020/3/6,陕西,西安,0,0,0
2020/3/7,陕西,西安,0,0,0
2020/3/8,陕西,西安,0,0,0
2020/3/9,陕西,西安,0,0,0
2020/3/10,陕西,西安,0,0,0
2020/3/11,陕西,西安,0,2,0
2020/3/12,陕西,西安,0,0,1
2020/3/13,陕西,西安,0,0,0
2020/3/14,陕西,西安,0,0,0
2020/2/7,河北,秦皇岛,7,0,0
2020/2/8,河北,秦皇岛,0,0,0
2020/2/9,河北,秦皇岛,0,0,0
2020/2/10,河北,秦皇岛,2,0,0
2020/2/11,河北,秦皇岛,0,0,0
2020/2/12,河北,秦皇岛,0,1,0
2020/2/13,河北,秦皇岛,0,1,0
2020/2/14,河北,秦皇岛,1,0,0
2020/2/15,河北,秦皇岛,0,1,0
2020/2/16,河北,秦皇岛,0,0,0
2020/2/17,河北,秦皇岛,0,0,0
2020/2/18,河北,秦皇岛,0,1,0
2020/2/19,河北,秦皇岛,0,0,0
2020/2/20,河北,秦皇岛,0,1,0
2020/2/21,河北,秦皇岛,0,1,1
2020/2/22,河北,秦皇岛,0,0,0
2020/2/23,河北,秦皇岛,0,2,0
2020/2/24,河北,秦皇岛,0,0,0
2020/2/25,河北,秦皇岛,0,0,0
2020/2/26,河北,秦皇岛,0,0,0
2020/2/27,河北,秦皇岛,0,1,0
2020/2/28,河北,秦皇岛,0,0,0
2020/2/29,河北,秦皇岛,0,0,0
2020/3/1,河北,秦皇岛,0,0,0
2020/3/2,河北,秦皇岛,0,0,0
2020/3/3,河北,秦皇岛,0,0,0
2020/3/4,河北,秦皇岛,0,0,0
2020/3/5,河北,秦皇岛,0,0,0
2020/3/6,河北,秦皇岛,0,0,0
2020/3/7,河北,秦皇岛,0,0,0
2020/3/8,河北,秦皇岛,0,0,0
2020/3/9,河北,秦皇岛,0,0,0
2020/3/10,河北,秦皇岛,0,0,0
2020/3/11,河北,秦皇岛,0,0,0
2020/3/12,河北,秦皇岛,0,0,0
2020/3/13,河北,秦皇岛,0,0,0
2020/3/14,河北,秦皇岛,0,0,0
2020/2/7,陕西,榆林,3,0,0
2020/2/8,陕西,榆林,0,0,0
2020/2/9,陕西,榆林,0,0,0
2020/2/10,陕西,榆林,0,1,0
2020/2/11,陕西,榆林,0,0,0
2020/2/12,陕西,榆林,0,0,0
2020/2/13,陕西,榆林,0,0,0
2020/2/14,陕西,榆林,0,0,0
2020/2/15,陕西,榆林,0,0,0
2020/2/16,陕西,榆林,0,0,0
2020/2/17,陕西,榆林,0,0,0
2020/2/18,陕西,榆林,0,0,0
2020/2/19,陕西,榆林,0,0,0
2020/2/20,陕西,榆林,0,0,0
2020/2/21,陕西,榆林,0,2,0
2020/2/22,陕西,榆林,0,0,0
2020/2/23,陕西,榆林,0,0,0
2020/2/24,陕西,榆林,0,0,0
2020/2/25,陕西,榆林,0,0,0
2020/2/26,陕西,榆林,0,0,0
2020/2/27,陕西,榆林,0,0,0
2020/2/28,陕西,榆林,0,0,0
2020/2/29,陕西,榆林,0,0,0
2020/3/1,陕西,榆林,0,0,0
2020/3/2,陕西,榆林,0,0,0
2020/3/3,陕西,榆林,0,0,0
2020/3/4,陕西,榆林,0,0,0
2020/3/5,陕西,榆林,0,0,0
2020/3/6,陕西,榆林,0,0,0
2020/3/7,陕西,榆林,0,0,0
2020/3/8,陕西,榆林,0,0,0
2020/3/9,陕西,榆林,0,0,0
2020/3/10,陕西,榆林,0,0,0
2020/3/11,陕西,榆林,0,0,0
2020/3/12,陕西,榆林,0,0,0
2020/3/13,陕西,榆林,0,0,0
2020/3/14,陕西,榆林,0,0,0
2020/2/7,河北,衡水,7,0,0
2020/2/8,河北,衡水,1,0,0
2020/2/9,河北,衡水,0,0,0
2020/2/10,河北,衡水,0,2,0
2020/2/11,河北,衡水,0,0,0
2020/2/12,河北,衡水,0,0,0
2020/2/13,河北,衡水,0,2,0
2020/2/14,河北,衡水,0,0,0
2020/2/15,河北,衡水,0,0,0
2020/2/16,河北,衡水,0,0,0
2020/2/17,河北,衡水,0,2,0
2020/2/18,河北,衡水,0,0,0
2020/2/19,河北,衡水,0,0,0
2020/2/20,河北,衡水,0,0,0
2020/2/21,河北,衡水,0,0,0
2020/2/22,河北,衡水,0,1,0
2020/2/23,河北,衡水,0,1,0
2020/2/24,河北,衡水,0,0,0
2020/2/25,河北,衡水,0,0,0
2020/2/26,河北,衡水,0,0,0
2020/2/27,河北,衡水,0,0,0
2020/2/28,河北,衡水,0,0,0
2020/2/29,河北,衡水,0,0,0
2020/3/1,河北,衡水,0,0,0
2020/3/2,河北,衡水,0,0,0
2020/3/3,河北,衡水,0,0,0
2020/3/4,河北,衡水,0,0,0
2020/3/5,河北,衡水,0,0,0
2020/3/6,河北,衡水,0,0,0
2020/3/7,河北,衡水,0,0,0
2020/3/8,河北,衡水,0,0,0
2020/3/9,河北,衡水,0,0,0
2020/3/10,河北,衡水,0,0,0
2020/3/11,河北,衡水,0,0,0
2020/3/12,河北,衡水,0,0,0
2020/3/13,河北,衡水,0,0,0
2020/3/14,河北,衡水,0,0,0
2020/2/7,广西,贺州,4,0,0
2020/2/8,广西,贺州,0,0,0
2020/2/9,广西,贺州,0,0,0
2020/2/10,广西,贺州,0,0,0
2020/2/11,广西,贺州,0,0,0
2020/2/12,广西,贺州,0,0,0
2020/2/13,广西,贺州,0,0,0
2020/2/14,广西,贺州,0,0,0
2020/2/15,广西,贺州,0,0,0
2020/2/16,广西,贺州,0,0,0
2020/2/17,广西,贺州,0,0,0
2020/2/18,广西,贺州,0,0,0
2020/2/19,广西,贺州,0,0,0
2020/2/20,广西,贺州,0,1,0
2020/2/21,广西,贺州,0,1,0
2020/2/22,广西,贺州,0,0,0
2020/2/23,广西,贺州,0,0,0
2020/2/24,广西,贺州,0,0,0
2020/2/25,广西,贺州,0,2,0
2020/2/26,广西,贺州,0,0,0
2020/2/27,广西,贺州,0,0,0
2020/2/28,广西,贺州,0,0,0
2020/2/29,广西,贺州,0,0,0
2020/3/1,广西,贺州,0,0,0
2020/3/2,广西,贺州,0,0,0
2020/3/3,广西,贺州,0,0,0
2020/3/4,广西,贺州,0,0,0
2020/3/5,广西,贺州,0,0,0
2020/3/6,广西,贺州,0,0,0
2020/3/7,广西,贺州,0,0,0
2020/3/8,广西,贺州,0,0,0
2020/3/9,广西,贺州,0,0,0
2020/3/10,广西,贺州,0,0,0
2020/3/11,广西,贺州,0,0,0
2020/3/12,广西,贺州,0,0,0
2020/3/13,广西,贺州,0,0,0
2020/3/14,广西,贺州,0,0,0
2020/2/7,广西,来宾,3,0,0
2020/2/8,广西,来宾,4,0,0
2020/2/9,广西,来宾,4,0,0
2020/2/10,广西,来宾,0,0,0
2020/2/11,广西,来宾,0,0,0
2020/2/12,广西,来宾,0,0,0
2020/2/13,广西,来宾,0,0,0
2020/2/14,广西,来宾,0,0,0
2020/2/15,广西,来宾,0,0,0
2020/2/16,广西,来宾,0,0,0
2020/2/17,广西,来宾,0,0,0
2020/2/18,广西,来宾,0,0,0
2020/2/19,广西,来宾,0,0,0
2020/2/20,广西,来宾,0,0,0
2020/2/21,广西,来宾,0,0,0
2020/2/22,广西,来宾,0,0,0
2020/2/23,广西,来宾,0,0,0
2020/2/24,广西,来宾,0,0,0
2020/2/25,广西,来宾,0,0,0
2020/2/26,广西,来宾,0,0,0
2020/2/27,广西,来宾,0,2,0
2020/2/28,广西,来宾,0,1,0
2020/2/29,广西,来宾,0,1,0
2020/3/1,广西,来宾,0,0,0
2020/3/2,广西,来宾,0,0,0
2020/3/3,广西,来宾,0,0,0
2020/3/4,广西,来宾,0,0,0
2020/3/5,广西,来宾,0,0,0
2020/3/6,广西,来宾,0,3,0
2020/3/7,广西,来宾,0,0,0
2020/3/8,广西,来宾,0,0,0
2020/3/9,广西,来宾,0,0,0
2020/3/10,广西,来宾,0,1,0
2020/3/11,广西,来宾,0,1,0
2020/3/12,广西,来宾,0,0,0
2020/3/13,广西,来宾,0,0,0
2020/3/14,广西,来宾,0,0,0
2020/2/7,海南,昌江,5,0,0
2020/2/8,海南,昌江,0,0,0
2020/2/9,海南,昌江,1,0,0
2020/2/10,海南,昌江,0,0,0
2020/2/11,海南,昌江,0,0,0
2020/2/12,海南,昌江,1,0,0
2020/2/13,海南,昌江,0,0,0
2020/2/14,海南,昌江,0,0,0
2020/2/15,海南,昌江,0,0,0
2020/2/16,海南,昌江,0,0,0
2020/2/17,海南,昌江,0,1,0
2020/2/18,海南,昌江,0,0,0
2020/2/19,海南,昌江,0,1,0
2020/2/20,海南,昌江,0,0,0
2020/2/21,海南,昌江,0,0,0
2020/2/22,海南,昌江,0,1,0
2020/2/23,海南,昌江,0,0,0
2020/2/24,海南,昌江,0,0,0
2020/2/25,海南,昌江,0,0,0
2020/2/26,海南,昌江,0,0,0
2020/2/27,海南,昌江,0,0,0
2020/2/28,海南,昌江,0,0,0
2020/2/29,海南,昌江,0,2,0
2020/3/1,海南,昌江,0,2,0
2020/3/2,海南,昌江,0,0,0
2020/3/3,海南,昌江,0,0,0
2020/3/4,海南,昌江,0,0,0
2020/3/5,海南,昌江,0,0,0
2020/3/6,海南,昌江,0,0,0
2020/3/7,海南,昌江,0,0,0
2020/3/8,海南,昌江,0,0,0
2020/3/9,海南,昌江,0,0,0
2020/3/10,海南,昌江,0,0,0
2020/3/11,海南,昌江,0,0,0
2020/3/12,海南,昌江,0,0,0
2020/3/13,海南,昌江,0,0,0
2020/3/14,海南,昌江,0,0,0
2020/2/7,海南,临高,5,0,0
2020/2/8,海南,临高,0,0,0
2020/2/9,海南,临高,1,1,0
2020/2/10,海南,临高,0,0,0
2020/2/11,海南,临高,0,0,0
2020/2/12,海南,临高,0,0,0
2020/2/13,海南,临高,0,1,0
2020/2/14,海南,临高,0,1,0
2020/2/15,海南,临高,0,0,0
2020/2/16,海南,临高,0,0,0
2020/2/17,海南,临高,0,1,0
2020/2/18,海南,临高,0,0,0
2020/2/19,海南,临高,0,0,0
2020/2/20,海南,临高,0,0,0
2020/2/21,海南,临高,0,0,0
2020/2/22,海南,临高,0,0,0
2020/2/23,海南,临高,0,1,0
2020/2/24,海南,临高,0,0,0
2020/2/25,海南,临高,0,0,0
2020/2/26,海南,临高,0,1,0
2020/2/27,海南,临高,0,0,0
2020/2/28,海南,临高,0,0,0
2020/2/29,海南,临高,0,0,0
2020/3/1,海南,临高,0,0,0
2020/3/2,海南,临高,0,0,0
2020/3/3,海南,临高,0,0,0
2020/3/4,海南,临高,0,0,0
2020/3/5,海南,临高,0,0,0
2020/3/6,海南,临高,0,0,0
2020/3/7,海南,临高,0,0,0
2020/3/8,海南,临高,0,0,0
2020/3/9,海南,临高,0,0,0
2020/3/10,海南,临高,0,0,0
2020/3/11,海南,临高,0,0,0
2020/3/12,海南,临高,0,0,0
2020/3/13,海南,临高,0,0,0
2020/3/14,海南,临高,0,0,0
2020/2/7,海南,琼海,6,0,0
2020/2/8,海南,琼海,0,0,0
2020/2/9,海南,琼海,0,0,1
2020/2/10,海南,琼海,0,0,0
2020/2/11,海南,琼海,0,0,0
2020/2/12,海南,琼海,0,0,0
2020/2/13,海南,琼海,0,0,0
2020/2/14,海南,琼海,0,1,0
2020/2/15,海南,琼海,0,0,0
2020/2/16,海南,琼海,0,0,0
2020/2/17,海南,琼海,0,2,0
2020/2/18,海南,琼海,0,1,0
2020/2/19,海南,琼海,0,0,0
2020/2/20,海南,琼海,0,0,0
2020/2/21,海南,琼海,0,0,0
2020/2/22,海南,琼海,0,0,0
2020/2/23,海南,琼海,0,0,0
2020/2/24,海南,琼海,0,0,0
2020/2/25,海南,琼海,0,0,0
2020/2/26,海南,琼海,0,0,0
2020/2/27,海南,琼海,0,0,0
2020/2/28,海南,琼海,0,0,0
2020/2/29,海南,琼海,0,1,0
2020/3/1,海南,琼海,0,0,0
2020/3/2,海南,琼海,0,0,0
2020/3/3,海南,琼海,0,0,0
2020/3/4,海南,琼海,0,0,0
2020/3/5,海南,琼海,0,0,0
2020/3/6,海南,琼海,0,0,0
2020/3/7,海南,琼海,0,0,0
2020/3/8,海南,琼海,0,0,0
2020/3/9,海南,琼海,0,0,0
2020/3/10,海南,琼海,0,0,0
2020/3/11,海南,琼海,0,0,0
2020/3/12,海南,琼海,0,0,0
2020/3/13,海南,琼海,0,0,0
2020/3/14,海南,琼海,0,0,0
2020/2/7,海南,澄迈,7,0,1
2020/2/8,海南,澄迈,0,1,0
2020/2/9,海南,澄迈,0,0,0
2020/2/10,海南,澄迈,0,0,0
2020/2/11,海南,澄迈,1,0,0
2020/2/12,海南,澄迈,0,0,0
2020/2/13,海南,澄迈,0,0,0
2020/2/14,海南,澄迈,1,0,0
2020/2/15,海南,澄迈,0,0,0
2020/2/16,海南,澄迈,0,0,0
2020/2/17,海南,澄迈,0,0,0
2020/2/18,海南,澄迈,0,3,0
2020/2/19,海南,澄迈,0,0,0
2020/2/20,海南,澄迈,0,0,0
2020/2/21,海南,澄迈,0,0,0
2020/2/22,海南,澄迈,0,1,0
2020/2/23,海南,澄迈,0,1,0
2020/2/24,海南,澄迈,0,0,0
2020/2/25,海南,澄迈,0,0,0
2020/2/26,海南,澄迈,0,0,0
2020/2/27,海南,澄迈,0,0,0
2020/2/28,海南,澄迈,0,1,0
2020/2/29,海南,澄迈,0,0,0
2020/3/1,海南,澄迈,0,0,0
2020/3/2,海南,澄迈,0,0,0
2020/3/3,海南,澄迈,0,0,0
2020/3/4,海南,澄迈,0,1,0
2020/3/5,海南,澄迈,0,0,0
2020/3/6,海南,澄迈,0,0,0
2020/3/7,海南,澄迈,0,0,0
2020/3/8,海南,澄迈,0,0,0
2020/3/9,海南,澄迈,0,0,0
2020/3/10,海南,澄迈,0,0,0
2020/3/11,海南,澄迈,0,0,0
2020/3/12,海南,澄迈,0,0,0
2020/3/13,海南,澄迈,0,0,0
2020/3/14,海南,澄迈,0,0,0
2020/2/7,海南,儋州,11,0,0
2020/2/8,海南,儋州,0,1,0
2020/2/9,海南,儋州,0,0,0
2020/2/10,海南,儋州,0,0,0
2020/2/11,海南,儋州,0,0,0
2020/2/12,海南,儋州,4,0,0
2020/2/13,海南,儋州,0,1,0
2020/2/14,海南,儋州,0,0,0
2020/2/15,海南,儋州,0,0,0
2020/2/16,海南,儋州,0,0,0
2020/2/17,海南,儋州,0,6,0
2020/2/18,海南,儋州,0,1,0
2020/2/19,海南,儋州,0,2,0
2020/2/20,海南,儋州,0,0,0
2020/2/21,海南,儋州,0,0,0
2020/2/22,海南,儋州,0,1,0
2020/2/23,海南,儋州,0,0,1
2020/2/24,海南,儋州,0,0,0
2020/2/25,海南,儋州,0,0,0
2020/2/26,海南,儋州,0,0,0
2020/2/27,海南,儋州,0,0,0
2020/2/28,海南,儋州,0,0,0
2020/2/29,海南,儋州,0,0,0
2020/3/1,海南,儋州,0,0,0
2020/3/2,海南,儋州,0,0,0
2020/3/3,海南,儋州,0,0,0
2020/3/4,海南,儋州,0,0,0
2020/3/5,海南,儋州,0,0,0
2020/3/6,海南,儋州,0,0,0
2020/3/7,海南,儋州,0,0,0
2020/3/8,海南,儋州,0,0,0
2020/3/9,海南,儋州,0,0,0
2020/3/10,海南,儋州,0,0,0
2020/3/11,海南,儋州,0,0,0
2020/3/12,海南,儋州,0,1,0
2020/3/13,海南,儋州,0,0,0
2020/3/14,海南,儋州,0,0,0
2020/2/7,海南,万宁,12,0,0
2020/2/8,海南,万宁,0,0,0
2020/2/9,海南,万宁,0,0,0
2020/2/10,海南,万宁,1,0,0
2020/2/11,海南,万宁,0,0,0
2020/2/12,海南,万宁,0,1,0
2020/2/13,海南,万宁,0,0,0
2020/2/14,海南,万宁,0,2,0
2020/2/15,海南,万宁,0,0,0
2020/2/16,海南,万宁,0,0,0
2020/2/17,海南,万宁,0,1,0
2020/2/18,海南,万宁,0,5,0
2020/2/19,海南,万宁,0,0,0
2020/2/20,海南,万宁,0,0,0
2020/2/21,海南,万宁,0,0,0
2020/2/22,海南,万宁,0,0,0
2020/2/23,海南,万宁,0,0,0
2020/2/24,海南,万宁,0,0,0
2020/2/25,海南,万宁,0,2,0
2020/2/26,海南,万宁,0,0,0
2020/2/27,海南,万宁,0,0,0
2020/2/28,海南,万宁,0,1,0
2020/2/29,海南,万宁,0,0,0
2020/3/1,海南,万宁,0,0,0
2020/3/2,海南,万宁,0,0,0
2020/3/3,海南,万宁,0,0,0
2020/3/4,海南,万宁,0,1,0
2020/3/5,海南,万宁,0,0,0
2020/3/6,海南,万宁,0,0,0
2020/3/7,海南,万宁,0,0,0
2020/3/8,海南,万宁,0,0,0
2020/3/9,海南,万宁,0,0,0
2020/3/10,海南,万宁,0,0,0
2020/3/11,海南,万宁,0,0,0
2020/3/12,海南,万宁,0,0,0
2020/3/13,海南,万宁,0,0,0
2020/3/14,海南,万宁,0,0,0
2020/2/7,海南,海口,23,2,0
2020/2/8,海南,海口,0,0,0
2020/2/9,海南,海口,5,2,0
2020/2/10,海南,海口,1,0,0
2020/2/11,海南,海口,0,1,0
2020/2/12,海南,海口,0,5,0
2020/2/13,海南,海口,1,5,0
2020/2/14,海南,海口,3,3,0
2020/2/15,海南,海口,0,0,0
2020/2/16,海南,海口,0,0,0
2020/2/17,海南,海口,1,7,0
2020/2/18,海南,海口,0,1,0
2020/2/19,海南,海口,5,1,0
2020/2/20,海南,海口,0,0,0
2020/2/21,海南,海口,0,1,0
2020/2/22,海南,海口,0,1,0
2020/2/23,海南,海口,0,0,0
2020/2/24,海南,海口,0,0,0
2020/2/25,海南,海口,0,8,0
2020/2/26,海南,海口,0,0,0
2020/2/27,海南,海口,0,3,0
2020/2/28,海南,海口,0,0,0
2020/2/29,海南,海口,0,1,0
2020/3/1,海南,海口,0,1,0
2020/3/2,海南,海口,0,2,0
2020/3/3,海南,海口,0,0,0
2020/3/4,海南,海口,0,3,0
2020/3/5,海南,海口,0,0,0
2020/3/6,海南,海口,0,0,0
2020/3/7,海南,海口,0,0,0
2020/3/8,海南,海口,0,0,0
2020/3/9,海南,海口,0,0,0
2020/3/10,海南,海口,0,0,0
2020/3/11,海南,海口,0,0,0
2020/3/12,海南,海口,0,0,0
2020/3/13,海南,海口,0,0,0
2020/3/14,海南,海口,0,0,0
2020/2/7,海南,三亚,37,8,1
2020/2/8,海南,三亚,3,2,0
2020/2/9,海南,三亚,1,1,0
2020/2/10,海南,三亚,4,0,0
2020/2/11,海南,三亚,1,0,0
2020/2/12,海南,三亚,8,0,0
2020/2/13,海南,三亚,0,3,0
2020/2/14,海南,三亚,0,1,0
2020/2/15,海南,三亚,0,0,0
2020/2/16,海南,三亚,0,1,0
2020/2/17,海南,三亚,0,1,0
2020/2/18,海南,三亚,0,7,0
2020/2/19,海南,三亚,0,0,0
2020/2/20,海南,三亚,0,3,0
2020/2/21,海南,三亚,0,5,0
2020/2/22,海南,三亚,0,3,0
2020/2/23,海南,三亚,0,3,0
2020/2/24,海南,三亚,0,6,0
2020/2/25,海南,三亚,0,1,0
2020/2/26,海南,三亚,0,3,0
2020/2/27,海南,三亚,0,1,0
2020/2/28,海南,三亚,0,0,0
2020/2/29,海南,三亚,0,7,0
2020/3/1,海南,三亚,0,0,0
2020/3/2,海南,三亚,0,0,0
2020/3/3,海南,三亚,0,1,0
2020/3/4,海南,三亚,0,1,0
2020/3/5,海南,三亚,0,0,0
2020/3/6,海南,三亚,0,0,0
2020/3/7,海南,三亚,0,0,0
2020/3/8,海南,三亚,0,1,0
2020/3/9,海南,三亚,0,0,0
2020/3/10,海南,三亚,0,0,0
2020/3/11,海南,三亚,0,0,0
2020/3/12,海南,三亚,0,0,0
2020/3/13,海南,三亚,0,0,0
2020/3/14,海南,三亚,0,0,0
2020/2/7,云南,文山,1,0,0
2020/2/8,云南,文山,0,0,0
2020/2/9,云南,文山,0,0,0
2020/2/10,云南,文山,1,0,0
2020/2/11,云南,文山,0,0,0
2020/2/12,云南,文山,0,0,0
2020/2/13,云南,文山,0,0,0
2020/2/14,云南,文山,0,0,0
2020/2/15,云南,文山,0,0,0
2020/2/16,云南,文山,0,0,0
2020/2/17,云南,文山,0,0,0
2020/2/18,云南,文山,0,0,0
2020/2/19,云南,文山,0,0,0
2020/2/20,云南,文山,0,0,0
2020/2/21,云南,文山,0,0,0
2020/2/22,云南,文山,0,0,0
2020/2/23,云南,文山,0,0,0
2020/2/24,云南,文山,0,0,0
2020/2/25,云南,文山,0,0,0
2020/2/26,云南,文山,0,0,0
2020/2/27,云南,文山,0,0,0
2020/2/28,云南,文山,0,0,0
2020/2/29,云南,文山,0,0,0
2020/3/1,云南,文山,0,0,0
2020/3/2,云南,文山,0,0,0
2020/3/3,云南,文山,0,0,0
2020/3/4,云南,文山,0,0,0
2020/3/5,云南,文山,0,0,0
2020/3/6,云南,文山,0,0,0
2020/3/7,云南,文山,0,0,0
2020/3/8,云南,文山,0,0,0
2020/3/9,云南,文山,0,0,0
2020/3/10,云南,文山,0,0,0
2020/3/11,云南,文山,0,0,0
2020/3/12,云南,文山,0,0,0
2020/3/13,云南,文山,0,0,0
2020/3/14,云南,文山,0,0,0
